Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Bermuda,BMU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.451,1.389,1.397,1.401,..
Bermuda,BMU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Bermuda,BMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Bermuda,BMU,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Bhutan,BTN,"Population, total",SP.POP.TOTL,770006,775442,780914,786385,791524
Bhutan,BTN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.03,4.803,5.947,3.126,3.282
Bhutan,BTN,Agricultural land (sq. km),AG.LND.AGRI.K2,5165,5200,5235,5270,..
Bhutan,BTN,Land area (sq. km),AG.LND.TOTL.K2,38140,38140,38140,38140,..
Bhutan,BTN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2457604333.90927,2768802960.11204,2898227743.75576,3019253885.46989,..
Bhutan,BTN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.08451509,3.0729053,4.38545895,..,..
Bhutan,BTN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.502,1.488,1.478,1.462,..
Bhutan,BTN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,20.3,19.8,19.1,18.5,..
Bhutan,BTN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.62936522632511,7.3468144053353,5.63916671396366,4.22934419929255,2.76131569624095
Bhutan,BTN,Real interest rate (%),FR.INR.RINR,8.27509066810173,5.92037924542768,7.75571252215728,7.56503855335086,6.84764427715047
Bolivia,BOL,"Population, total",SP.POP.TOTL,11816299,11937360,12077154,12244159,12413315
Bolivia,BOL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.903,4.936,3.452,2.948,2.73
Bolivia,BOL,Agricultural land (sq. km),AG.LND.AGRI.K2,385271.214,386551.642,388153.989,388153.989,..
Bolivia,BOL,Land area (sq. km),AG.LND.TOTL.K2,1083300,1083300,1083300,1083300,..
Bolivia,BOL,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,36629843806.0781,40406111693.1983,44008282879.8842,45135398002.8944,49668296743.8495
Bolivia,BOL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.0225811,8.159729,8.43142891,..,..
Bolivia,BOL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.651,2.618,2.584,2.547,..
Bolivia,BOL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,22.2,21.4,20.7,20,..
Bolivia,BOL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.940742153381827,0.737383721452307,1.74632872945968,2.57688800489189,5.09976568317427
Bolivia,BOL,Real interest rate (%),FR.INR.RINR,9.6250969204591,3.90645447037414,2.51180760296509,9.19561260406766,..
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,3299349,3244907,3204802,3185073,3164253
Bosnia and Herzegovina,BIH,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,15.868,14.897,12.657,10.668,..
Bosnia and Herzegovina,BIH,Agricultural land (sq. km),AG.LND.AGRI.K2,22420,22630,11170,11130,..
Bosnia and Herzegovina,BIH,Land area (sq. km),AG.LND.TOTL.K2,51200,51200,51200,51200,..
Bosnia and Herzegovina,BIH,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,20226036564.4129,23672712242.2149,24534663636.1778,27592361387.8597,28343394203.4694
Bosnia and Herzegovina,BIH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.70311832,9.55514336,8.71644783,..,..
Bosnia and Herzegovina,BIH,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.515,1.49,1.481,1.486,..
Bosnia and Herzegovina,BIH,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.8,5.7,5.5,5.3,..
Bosnia and Herzegovina,BIH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.05129600763489,1.98163900587619,14.0208440826771,6.10590112848281,1.69212733599721
Bosnia and Herzegovina,BIH,Real interest rate (%),FR.INR.RINR,3.00786241997225,-1.67991069991249,-7.55577424769101,-2.9636115769335,4.29874693653036
Botswana,BWA,"Population, total",SP.POP.TOTL,2365894,2401441,2439892,2480244,2521139
Botswana,BWA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,21.017,23.106,23.615,23.381,24.433
Botswana,BWA,Agricultural land (sq. km),AG.LND.AGRI.K2,258620,258620,258620,258620,..
Botswana,BWA,Land area (sq. km),AG.LND.TOTL.K2,566730,566730,566730,566730,..
Botswana,BWA,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,14960251610.8975,18750182234.5317,20321150598.0672,19411266967.1044,19400774882.4495
Botswana,BWA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.1213398,6.30754805,5.72838593,..,..
Botswana,BWA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.861,2.827,2.785,2.732,..
Botswana,BWA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,41.5,40.3,39.2,38.2,..
Botswana,BWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.8903591682421,7.24097765588445,11.665567478802,5.06761549343829,2.8183513167625
Botswana,BWA,Real interest rate (%),FR.INR.RINR,1.31361187951696,-2.88937004470252,-7.40320077199018,4.91413861191005,3.39155531912815
Brazil,BRA,"Population, total",SP.POP.TOTL,208660842,209550294,210306415,211140729,211998573
Brazil,BRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.697,13.158,9.231,7.947,6.801
Brazil,BRA,Agricultural land (sq. km),AG.LND.AGRI.K2,2368068,2367828,2367588,2367588,..
Brazil,BRA,Land area (sq. km),AG.LND.TOTL.K2,8358140,8358140,8358140,8358140,..
Brazil,BRA,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1476107231310.49,1670647398904.9,1951923942083.32,2191131765684.63,2179412080828.59
Brazil,BRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.62326527,9.63646507,9.14277458,..,..
Brazil,BRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.653,1.638,1.629,1.619,..
Brazil,BRA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.8,12.7,12.6,12.5,..
Brazil,BRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.21176803803373,8.30165975585677,9.28010608956872,4.59356282283203,4.36746407652335
Brazil,BRA,Real interest rate (%),FR.INR.RINR,21.1971796724251,15.0108849870915,28.3960928177676,36.5544706219779,35.0941068020684
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,37135,37809,38319,38985,39471
British Virgin Islands,VGB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
British Virgin Islands,VGB,Agricultural land (sq. km),AG.LND.AGRI.K2,70,70,70,70,..
British Virgin Islands,VGB,Land area (sq. km),AG.LND.TOTL.K2,150,150,150,150,..
British Virgin Islands,VGB,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..
British Virgin Islands,VGB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
British Virgin Islands,VGB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,0.975,0.999,1.025,1.045,..
British Virgin Islands,VGB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.7,12.3,12,11.6,..
British Virgin Islands,VGB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
British Virgin Islands,VGB,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,447404,451721,455370,458949,462721
Brunei Darussalam,BRN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.409,4.905,5.191,5.296,..
Brunei Darussalam,BRN,Agricultural land (sq. km),AG.LND.AGRI.K2,134,134,134,134,..
Brunei Darussalam,BRN,Land area (sq. km),AG.LND.TOTL.K2,5270,5270,5270,5270,..
Brunei Darussalam,BRN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,12005799664.2691,14006496614.3195,16681536442.5498,15095084686.1651,15463134387.2013
Brunei Darussalam,BRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.45178461,2.14642429,1.81768215,..,..
Brunei Darussalam,BRN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.796,1.778,1.764,1.747,..
Brunei Darussalam,BRN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.5,8.4,8.3,8.2,..
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.94031996607182,1.73341388450597,3.68225030604211,0.35706431153695,-0.388674165036466
Brunei Darussalam,BRN,Real interest rate (%),FR.INR.RINR,18.3581441257778,-8.63105556015541,-15.081471623528,21.0518334075002,7.88087303110261
Bulgaria,BGR,"Population, total",SP.POP.TOTL,6550696,6507301,6465097,6446596,6444366
Bulgaria,BGR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.037,5.166,4.148,4.319,4.165
Bulgaria,BGR,Agricultural land (sq. km),AG.LND.AGRI.K2,50470,50470,50220,50029.9,..
Bulgaria,BGR,Land area (sq. km),AG.LND.TOTL.K2,108560,108560,108560,108560,..
Bulgaria,BGR,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,70550652466.6251,84414122840.1687,90509236929.2237,102396840296.147,112211952703.831
Bulgaria,BGR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.48235893,8.61892796,7.66357517,..,..
Bulgaria,BGR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.77,1.8,1.78,1.81,..
Bulgaria,BGR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.4,5.2,5.1,5,..
Bulgaria,BGR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.67244096855763,3.29774435299508,15.3252589264367,9.44284140088566,2.44651943006078
Bulgaria,BGR,Real interest rate (%),FR.INR.RINR,-0.00422201169778151,-2.66479476559977,-10.5008398917712,-3.28394425778422,-1.7935504636749
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,21478690,21995243,22509038,23025776,23548781
Burkina Faso,BFA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,1.927,5.348,3.441
Burkina Faso,BFA,Agricultural land (sq. km),AG.LND.AGRI.K2,142708.277,144107.582,145964.887,146107.887,..
Burkina Faso,BFA,Land area (sq. km),AG.LND.TOTL.K2,273600,273600,273600,273600,..
Burkina Faso,BFA,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,17725010532.5268,19697516284.3787,18820218690.5948,20324617844.5265,23250214909.5391
Burkina Faso,BFA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.57714844,6.40747881,6.77182007,..,..
Burkina Faso,BFA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.44,4.361,4.275,4.186,..
Burkina Faso,BFA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,48.7,47.3,46.1,44.8,..
Burkina Faso,BFA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.88470066518848,3.65326761825511,..,..,4.19081721344524
Burkina Faso,BFA,Real interest rate (%),FR.INR.RINR,0.0675375097350463,6.13021813204196,..,..,..
Burundi,BDI,"Population, total",SP.POP.TOTL,12617036,12965481,13321097,13689450,14047786
Burundi,BDI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.03,..,..,..,..
Burundi,BDI,Agricultural land (sq. km),AG.LND.AGRI.K2,20760,21030,21265.085,21542.068,..
Burundi,BDI,Land area (sq. km),AG.LND.TOTL.K2,25680,25680,25680,25680,..
Burundi,BDI,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2649680261.44299,2775798697.46022,3338722827.65691,2629391599.50157,2162378759.3467
Burundi,BDI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.71837234,8.99484253,8.39522648,..,..
Burundi,BDI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.177,5.078,4.98,4.878,..
Burundi,BDI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,34.5,33.4,32.4,31.5,..
Burundi,BDI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.32110643415518,8.40453845076341,18.8008786664945,26.9414835762453,20.2124925027847
Burundi,BDI,Real interest rate (%),FR.INR.RINR,5.87779867369766,4.00087067362294,-5.54308023795669,0.320240045269942,..
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,514679,516649,519741,522331,524877
Cabo Verde,CPV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Cabo Verde,CPV,Agricultural land (sq. km),AG.LND.AGRI.K2,790,790,790,790,..
Cabo Verde,CPV,Land area (sq. km),AG.LND.TOTL.K2,4030,4030,4030,4030,..
Cabo Verde,CPV,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1821565613.68613,2051842618.70539,2247003344.34242,2539203428.73837,2767599017.44874
Cabo Verde,CPV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.63319778,7.316607,6.67440224,..,..
Cabo Verde,CPV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.591,1.554,1.533,1.522,..
Cabo Verde,CPV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.5,12,11.5,11,..
Cabo Verde,CPV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.605795808395438,1.86215297494641,7.9309292543009,3.72437517668746,1.04817001091962
Cabo Verde,CPV,Real interest rate (%),FR.INR.RINR,7.79979465519868,6.18588126163845,1.3997416223389,3.29712450166861,5.96549795420791
Cambodia,KHM,"Population, total",SP.POP.TOTL,16725474,16974305,17201724,17423880,17638801
Cambodia,KHM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.172,0.396,..,0.256,..
Cambodia,KHM,Agricultural land (sq. km),AG.LND.AGRI.K2,60548.817,61252.397,61449.397,61543.397,..
Cambodia,KHM,Land area (sq. km),AG.LND.TOTL.K2,176520,176520,176520,176520,..
Cambodia,KHM,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,34818073901.4851,36790163687.4421,39994532959.6074,42335646895.7984,46352647034.7775
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.28458023,5.51976061,4.71089554,..,..
Cambodia,KHM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.699,2.664,2.616,2.579,..
Cambodia,KHM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,22.6,21.9,21.1,20.3,..
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.94029514263971,2.92073477592951,5.34370264895434,2.12746796594196,..
Cambodia,KHM,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Cameroon,CMR,"Population, total",SP.POP.TOTL,26210558,26915758,27632771,28372687,29123744
Cameroon,CMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,3.275,..,..,..
Cameroon,CMR,Agricultural land (sq. km),AG.LND.AGRI.K2,98339.429,98549.286,98759.143,98969,..
Cameroon,CMR,Land area (sq. km),AG.LND.TOTL.K2,472710,472710,472710,472710,..
Cameroon,CMR,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,40773241177.0505,45011937346.8384,44347206072.5513,49279410982.826,51326764684.8595
Cameroon,CMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.25051928,4.30539274,4.47835922,..,..
Cameroon,CMR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.557,4.468,4.397,4.322,..
Cameroon,CMR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,45.3,43.8,42.5,41.2,..
Cameroon,CMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.43760882182241,2.27185762503636,6.24767713343864,7.38281384280978,4.53061267315864
Cameroon,CMR,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Canada,CAN,"Population, total",SP.POP.TOTL,38028638,38239864,38935934,40083484,41288599
Canada,CAN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.657,7.527,5.279,5.415,6.351
Canada,CAN,Agricultural land (sq. km),AG.LND.AGRI.K2,571174,569910,570770,568750,..
Canada,CAN,Land area (sq. km),AG.LND.TOTL.K2,8965590,8788700,8788700,8788700,..
Canada,CAN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1655684730000.19,2022378748423.23,2190411080134.32,2173339670064.33,2241253230970.34
Canada,CAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,13.02419472,12.41920948,11.23432541,11.22370815,..
Canada,CAN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.41,1.44,1.33,1.26,..
Canada,CAN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.5,4.5,4.5,4.4,..
Canada,CAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.716999632307807,3.39519318527533,6.80280115341609,3.87900159788427,2.38158383281171
Canada,CAN,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Cayman Islands,CYM,"Population, total",SP.POP.TOTL,68684,70108,71591,73038,74457
Cayman Islands,CYM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Cayman Islands,CYM,Agricultural land (sq. km),AG.LND.AGRI.K2,27,27,27,27,..
Cayman Islands,CYM,Land area (sq. km),AG.LND.TOTL.K2,240,240,240,240,..
Cayman Islands,CYM,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,5655358021.43209,6060026520.10608,6600843963.37585,7139428557.71423,..
Cayman Islands,CYM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Cayman Islands,CYM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.554,1.551,1.541,1.531,..
Cayman Islands,CYM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Cayman Islands,CYM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Cayman Islands,CYM,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Central African Republic,CAF,"Population, total",SP.POP.TOTL,5026628,5112100,5098039,5152421,5330690
Central African Republic,CAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Central African Republic,CAF,Agricultural land (sq. km),AG.LND.AGRI.K2,55873,56101,56331,56688,..
Central African Republic,CAF,Land area (sq. km),AG.LND.TOTL.K2,622980,622980,622980,622980,..
Central African Republic,CAF,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2326720900.38047,2516498412.46384,2382618615.01694,2555492085.94725,2751544520.37918
Central African Republic,CAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.98555374,9.15270615,9.95509052,..,..
Central African Republic,CAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.059,6.052,6.023,6.012,..
Central African Republic,CAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,74.5,93.6,189.1,60.4,..
Central African Republic,CAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.71015659523154,4.25936417542868,5.58316735183248,2.97913852618937,1.47733600718747
Central African Republic,CAF,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Chad,TCD,"Population, total",SP.POP.TOTL,17224679,17828273,18455316,19319064,20299123
Chad,TCD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Chad,TCD,Agricultural land (sq. km),AG.LND.AGRI.K2,503380,503380,503380,503373,..
Chad,TCD,Land area (sq. km),AG.LND.TOTL.K2,1259200,1259200,1259200,1259200,..
Chad,TCD,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,14932897821.2387,16871937697.5854,17828508289.6049,19107685020.89,20625711664.6472
Chad,TCD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.4533143,4.17851543,4.52549791,..,..
Chad,TCD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.346,6.255,6.215,6.12,..
Chad,TCD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,63.6,61.9,60.3,58.7,..
Chad,TCD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.46414437232861,-0.772844370359154,5.78802687843618,10.8363568399842,8.89950732263755
Chad,TCD,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Channel Islands,CHI,"Population, total",SP.POP.TOTL,166235,166741,167215,167691,168126
Channel Islands,CHI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Channel Islands,CHI,Agricultural land (sq. km),AG.LND.AGRI.K2,85.7,85.7,..,..,..
Channel Islands,CHI,Land area (sq. km),AG.LND.TOTL.K2,198,198,..,..,..
Channel Islands,CHI,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,9439810769.23077,11157003025.7186,11308300382.1028,12507927159.7265,..
Channel Islands,CHI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Channel Islands,CHI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.33,1.36,1.37,1.37,..
Channel Islands,CHI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Channel Islands,CHI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Channel Islands,CHI,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Chile,CHL,"Population, total",SP.POP.TOTL,19370624,19456334,19553036,19658835,19764771
Chile,CHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.18,9.417,8.331,9.091,8.756
